,Date,Trends,Joe Biden,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Amy Klobuchar,Andrew Yang,Cory Booker,Tom Steyer,Michael Bloomberg,Price,y,predicted
64,0.35000000000000003,0.07800407331975563,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12000000000000001,0.0,-0.20229349
65,0.4375,0.000703446889759823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2451672
66,0.41250000000000003,0.062002217965520724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24000000000000002,0.0,-0.0339315
67,0.35000000000000003,0.033571932654501466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24000000000000002,0.07692307692307697,-0.021119332
68,0.6125,0.1073859087269816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.021822333
69,0.3875,0.030509835407466882,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36,0.1052631578947368,0.16469455
70,0.8250000000000001,0.004935535858178889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,-0.13333333333333347,-0.1458208
71,0.9875,0.006331022007838407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02053652
72,0.7250000000000001,0.02871690427698575,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14,0.0,0.03404841
73,0.55,0.02443991853360489,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14,-0.12499999999999993,-0.08918364
74,0.45000000000000007,0.05204163330664532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11122518
75,0.95,0.1181118522319138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.1891891891891892,0.18922806
76,0.15000000000000002,0.016179278464475932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.16662183
77,0.8500000000000001,0.06013340174448435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.043260276
78,0.25,0.004175152749490835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16,-0.11111111111111123,-0.095321774
79,0.475,0.0009005403241945168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.3333333333333333,0.010397166
80,0.6375000000000001,0.08972300281011641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,-0.09523809523809533,0.04305025
81,0.48750000000000004,0.020473705339221198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36,0.15789473684210525,0.14779112
82,0.8500000000000001,0.015412329863891109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.018354531
83,0.5625,0.030549898167006113,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14,0.0,-0.07205914
84,0.5750000000000001,0.21363040629095675,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,0.06666666666666654,0.11523307
85,0.22500000000000003,0.001915515676983568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,-0.08333333333333341,-0.06555926
86,0.275,0.07080554130323244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,-0.0454545454545455,0.06255756
87,0.875,0.015174354336247609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.026966792
88,0.22500000000000003,0.0564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,-0.4999999999999999,-0.08058291
89,0.0,0.1667521806054387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,-0.18181818181818185,0.03186203
90,0.375,0.03538663171690695,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.14285714285714296,0.08337229
91,0.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,-0.0666666666666666,-0.036187716
92,0.675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.07692307692307697,0.06989637
93,0.28750000000000003,0.002923681822764394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,-0.06568399
94,0.36250000000000004,0.04032837352488455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,-0.0454545454545455,0.0073563885
95,0.8625,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,-0.12499999999999993,-0.020728521
96,0.1,0.07161563255439163,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,-0.04347826086956513,-0.08240525
97,0.1375,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.039999999999999994,0.6666666666666666,0.64457786
98,0.7375,0.34941211938498634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011243388
