,Date,Trends,Joe Biden,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Amy Klobuchar,Andrew Yang,Cory Booker,Tom Steyer,Michael Bloomberg,Price,y,predicted
92,0.8875000000000001,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,-0.12499999999999993,-0.17850496
93,0.525,0.024901703800786372,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,-0.023298725
94,0.48750000000000004,0.020473705339221198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36,0.15789473684210525,0.07167355
95,0.0625,0.0040326645831233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,-0.12499999999999993,-0.09662024
96,1.0,0.02368526696105981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26,0.07142857142857148,-0.12120223
97,0.36250000000000004,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,0.2500000000000001,-0.11706042
98,0.525,0.040692989524576964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,-0.08000000000000007,-0.14673862
99,0.45000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-0.28544286
100,0.875,0.0006003602161296777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06,0.2500000000000001,0.02357893
101,0.8875000000000001,0.030477167778347868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.03333333333333337,0.024245162
102,0.65,0.0272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,-0.09090909090909087,0.15456314
103,0.9125000000000001,0.01334805299076676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,-0.09149684
104,0.6125,0.05560032232070911,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,-0.04347826086956513,-0.10869249
105,0.325,0.025141097998973842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.04347826086956525,0.016972546
106,0.1625,0.036764705882352935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,-0.06976744186046517,-0.05912273
107,0.7625000000000001,0.03319755600814664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12000000000000001,0.0,-0.10734932
108,0.6625000000000001,0.05660377358490566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.38,-0.04999999999999991,-0.033069935
109,0.9875,0.032837352488455616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.027777777777777804,0.07363817
110,0.625,0.0541951023685267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,-0.22222222222222227,-0.1323546
